datetime,roll_c,roll_m,yaw_c,yaw_m,pitch_c,pitch_m,aspd_m,vx_c,vx_m,vy_c,vy_m,vz_c,vz_m,aspd_error,alt_error,fault
0.0510540008544922,37.9500007629395,12.4079914093018,92,-86.0192489624023,-4.36999988555908,1.68579840660095,NaN,-12.0904054641724,1.23543217489696,-10.479603767395,-20.1270326680826,-1.48064757899753e-15,-20.1270326680826,NaN,NaN,0
0.0958929061889648,37.9500007629395,12.4079914093018,92,-86.0192489624023,-4.34999990463257,1.68579840660095,0,-12.0904054641724,1.27491404433699,-10.479603767395,-20.1279036102377,-1.48064757899753e-15,-20.1279036102377,-361.223999023438,-0.389999985694885,0
0.133516788482666,39.8899993896484,12.4079914093018,92,-86.0192489624023,-4.69000005722046,1.68579840660095,0,-1.17366181991239,1.35548175652554,-15.4641152974844,-20.101664355416,-1.43732113647024e-16,-20.101664355416,-381.558476119682,-0.535008525246447,0
0.205680370330811,39.8899993896484,12.4079914093018,92,-86.0192489624023,-4.65999984741211,1.68579840660095,0,-3.00000010611257e-06,1.49026712208345,-16,-20.0429572857157,-3.67394031065145e-22,-20.0429572857157,-382.258422851563,-0.539999961853027,0
0.242837905883789,-44.9899978637695,12.4079914093018,-134,-86.0192489624023,-7.01999998092651,1.68579840660095,0,-3.00000010611257e-06,1.58629562067412,-16,-20.0034385046727,-3.67394031065145e-22,-20.0034385046727,-382.258422851563,-0.67657725622001,0
0.259454488754272,-44.9899978637695,12.4079914093018,-134,-86.0192489624023,-7,1.68579840660095,0,-3.00000010611257e-06,1.65283015892586,-16,-19.9750255730434,-3.67394031065145e-22,-19.9750255730434,-382.258422851563,-0.680000007152557,0
0.334516525268555,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-9.26999950408936,0.759269952774048,0,-3.00000010611257e-06,1.88093389290585,-16,-19.8602927465825,-3.67394031065145e-22,-19.8602927465825,-292.895315855667,-0.819914574375526,0
0.387206792831421,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-9.28999996185303,0.759269952774048,0,-3.00000010611257e-06,2.0012373440448,-16,-19.8010707684874,-3.67394031065145e-22,-19.8010707684874,-292.840759277344,-0.819999992847443,0
0.443448781967163,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-11.5900001525879,0.759269952774048,0,-3.00000010611257e-06,2.15933227587517,-16,-19.7061629343945,-3.67394031065145e-22,-19.7061629343945,-292.840759277344,-0.949592193731099,0
0.477510690689087,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-11.6300001144409,0.759269952774048,0,-3.00000010611257e-06,2.24112464991389,-16,-19.6468435228689,-3.67394031065145e-22,-19.6468435228689,-292.840759277344,-0.949999988079071,0
0.543447494506836,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-13.9799995422363,0.759269952774048,0,-3.00000010611257e-06,2.31409283186448,-16,-19.5591558166105,-3.67394031065145e-22,-19.5591558166105,-275.420294175898,-1.08918535477161,0
0.55890965461731,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-14,0.759269952774048,0,-3.00000010611257e-06,2.33080922367061,-16,-19.5360082701729,-3.67394031065145e-22,-19.5360082701729,-275.318328857422,-1.0900000333786,0
0.62353777885437,-44.9899978637695,23.9814643859863,-134,-83.8976898193359,-14.0199995040894,0.759269952774048,0,-3.00000010611257e-06,2.33410930431336,-16,-19.4601586562707,-3.67394031065145e-22,-19.4601586562707,-275.318328857422,-1.0900000333786,0
0.723177194595337,-44.9799995422363,23.9814643859863,-134,-83.8976898193359,-16.2799987792969,0.759269952774048,0,-3.00000010611257e-06,2.26017308604524,-16,-19.3473828826797,-3.67394031065145e-22,-19.3473828826797,-275.318328857422,-1.23971587241059,0
0.790988206863403,-44.9699974060059,-3.41339087486267,-134,-82.3858337402344,-18.5299987792969,-1.7559289932251,0,-3.00000010611257e-06,2.15918603642845,-16,-19.276088534261,-3.67394031065145e-22,-19.276088534261,-252.758145105511,-1.3898763345166,0
0.817175626754761,-44.9599990844727,-3.41339087486267,-134,-82.3858337402344,-18.5200004577637,-1.7559289932251,0,-3.00000010611257e-06,2.08376053993007,-16,-19.2412472355654,-3.67394031065145e-22,-19.2412472355654,-252.739532470703,-1.38999998569489,0
0.873978614807129,-44.9500007629395,-3.41339087486267,-134,-82.3858337402344,-20.7299995422363,-1.7559289932251,0,-3.00000010611257e-06,1.98598052635297,-16,-19.1989484192789,-3.67394031065145e-22,-19.1989484192789,-252.739532470703,-1.54985301061389,0
0.954994916915894,-44.8999977111816,-3.41339087486267,-134,-82.3858337402344,-22.7399997711182,-1.7559289932251,0,-3.00000010611257e-06,1.74544745448596,-16,-19.0975201684736,-3.67394031065145e-22,-19.0975201684736,-237.290242692495,-1.70970363925027,0
1.03693294525146,-44.8400001525879,-3.41339087486267,-134,-82.3858337402344,-22.7099990844727,-1.7559289932251,0,-3.00000010611257e-06,1.59579419664418,-16,-19.0350514250047,-3.67394031065145e-22,-19.0350514250047,-237.261581420898,-1.70999991893768,0
1.06509733200073,-44.7999992370605,-3.41339087486267,-134,-82.3858337402344,-23.4200000762939,-1.7559289932251,0,-3.00000010611257e-06,1.47606653414955,-16,-18.9938654976926,-3.67394031065145e-22,-18.9938654976926,-237.261581420898,-1.8436950343657,0
