datetime,roll_c,roll_m,yaw_c,yaw_m,pitch_c,pitch_m,aspd_m,vx_c,vx_m,vy_c,vy_m,vz_c,vz_m,aspd_error,alt_error,fault
0.000460386276245117,41.9500007629395,37.3013114929199,25,-35.5745239257813,-20.0799999237061,-21.0012950897217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.0548248291015625,41.9699974060059,37.3013114929199,26,-35.5745239257813,-20.0799999237061,-21.0012950897217,0,16,18.5187535827898,-3.5527136788005e-15,-9.68791051954665,1.95943496413627e-15,-9.68791051954665,-310.71841541786,17.317086433824,0
0.128183126449585,42.0200004577637,36.2776069641113,26,-27.9716606140137,-20.1000003814697,-20.631799697876,0,16,18.7359310371678,-3.5527136788005e-15,-9.22102030064403,1.95943496413627e-15,-9.22102030064403,-310.863677978516,17.3199996948242,0
0.15466833114624,42.0400009155273,36.2776069641113,26,-27.9716606140137,-20.0900001525879,-20.631799697876,0,16,18.8004588062604,-3.5527136788005e-15,-9.08719216530461,1.95943496413627e-15,-9.08719216530461,-310.863677978516,17.3199996948242,0
0.181470632553101,42.0900001525879,36.2776069641113,27,-27.9716606140137,-20.0699996948242,-20.631799697876,0,16,18.9184947870324,-3.5527136788005e-15,-8.83359983182235,1.95943496413627e-15,-8.83359983182235,-310.863677978516,17.8265195716396,0
0.222724199295044,42.1599998474121,36.2776069641113,27,-27.9716606140137,-20.0299987792969,-20.631799697876,0,16,19.0238977283095,-3.5527136788005e-15,-8.60421725942528,1.95943496413627e-15,-8.60421725942528,-310.863677978516,17.8299999237061,0
0.290668964385986,42.2299995422363,36.2776069641113,27,-27.9716606140137,-20.0799999237061,-20.631799697876,0,16,19.315099577902,-3.5527136788005e-15,-7.98740991105869,1.95943496413627e-15,-7.98740991105869,-355.214801388178,18.3396528361252,0
0.324408531188965,42.2299995422363,36.2776069641113,27,-27.9716606140137,-20.1000003814697,-20.631799697876,0,16,19.3982757159899,-3.5527136788005e-15,-7.80177786901623,1.95943496413627e-15,-7.80177786901623,-355.245025634766,18.3400001525879,0
0.390067338943481,42.2199974060059,36.2776069641113,28,-27.9716606140137,-20.1199989318848,-20.631799697876,0,16,19.5349334658895,-3.5527136788005e-15,-7.42178248120199,1.95943496413627e-15,-7.42178248120199,-355.245025634766,18.8146015551531,0
0.413999557495117,42.2299995422363,36.2776069641113,28,-27.9716606140137,-20.1700000762939,-20.631799697876,0,16,19.5765381140842,-3.5527136788005e-15,-7.26450590571174,1.95943496413627e-15,-7.26450590571174,-355.245025634766,18.8199996948242,0
0.517573356628418,42.25,36.2776069641113,29,-27.9716606140137,-20.2199993133545,-20.631799697876,0,16,19.7000727706188,-3.5527136788005e-15,-6.66124970923709,1.95943496413627e-15,-6.66124970923709,-379.133510769484,19.2798759233655,0
0.580445289611816,42.189998626709,35.7420692443848,29,-21.0286083221436,-20.2399997711182,-19.6274833679199,0,16,19.7857374197596,-3.5527136788005e-15,-6.31355304585177,1.95943496413627e-15,-6.31355304585177,-379.139892578125,19.7592547664377,0
0.648285865783691,42.1399993896484,35.7420692443848,29,-21.0286083221436,-20.3199996948242,-19.6274833679199,0,16,19.8769426711824,-3.5527136788005e-15,-5.95353101860566,1.95943496413627e-15,-5.95353101860566,-379.139892578125,19.7600002288818,0
0.673465251922607,42.0900001525879,35.7420692443848,30,-21.0286083221436,-20.3199996948242,-19.6274833679199,0,16,19.9371116612761,-3.5527136788005e-15,-5.72741427897617,1.95943496413627e-15,-5.72741427897617,-413.027680344605,20.2271167658936,0
0.769482135772705,41.9500007629395,35.7420692443848,31,-21.0286083221436,-20.1299991607666,-19.6274833679199,0,16,20.0354336882856,-3.5527136788005e-15,-5.28539416474317,1.95943496413627e-15,-5.28539416474317,-413.23681640625,20.7098713815339,0
0.797680616378784,40.5900001525879,35.7420692443848,31,-21.0286083221436,-20.0799999237061,-19.6274833679199,0,16,20.0596985761166,-3.5527136788005e-15,-5.1707134797649,1.95943496413627e-15,-5.1707134797649,-413.23681640625,20.7099990844727,0
0.847647666931152,40.2000007629395,35.7420692443848,31,-21.0286083221436,-19.9499988555908,-19.6274833679199,0,16,20.1523466489597,-3.5527136788005e-15,-4.79479593596015,1.95943496413627e-15,-4.79479593596015,-413.23681640625,20.7099990844727,0
0.886590003967285,41.7799987792969,36.9259910583496,31,-16.0560913085938,-19.8599987030029,-21.2510375976563,0,16,20.1888427441452,-3.5527136788005e-15,-4.59299480709669,1.95943496413627e-15,-4.59299480709669,-450.26996033371,21.1753871078085,0
0.91259765625,41.7399978637695,36.9259910583496,31,-16.0560913085938,-19.75,-21.2510375976563,0,16,20.2055738769162,-3.5527136788005e-15,-4.42943016264029,1.95943496413627e-15,-4.42943016264029,-450.637054443359,21.1800003051758,0
0.985904693603516,41.7099990844727,36.9259910583496,32,-16.0560913085938,-19.5599994659424,-21.2510375976563,0,16,20.2014235475932,-3.5527136788005e-15,-4.18427910926301,1.95943496413627e-15,-4.18427910926301,-450.637054443359,21.6771304165548,0
1.03092432022095,41.7000007629395,36.9259910583496,32,-16.0560913085938,-19.4300003051758,-21.2510375976563,0,16,20.1697123107028,-3.5527136788005e-15,-4.02524716028199,1.95943496413627e-15,-4.02524716028199,-450.637054443359,21.6800003051758,0
1.06492710113525,41.7000007629395,36.9259910583496,32,-16.0560913085938,-19.3500003814697,-21.2510375976563,0,16,20.1467912669856,-3.5527136788005e-15,-3.8072116575849,1.95943496413627e-15,-3.8072116575849,-479.291787456629,22.1943811137163,0
1.14661574363708,41.6800003051758,36.9259910583496,33,-16.0560913085938,-19.2999992370605,-21.2510375976563,0,16,20.1715419151884,-3.5527136788005e-15,-3.40462371127091,1.95943496413627e-15,-3.40462371127091,-479.604736328125,22.7563156015488,0
1.21839666366577,41.6499977111816,36.9259910583496,33,-16.0560913085938,-19.1800003051758,-21.2510375976563,0,16,20.2129597026648,-3.5527136788005e-15,-3.01052710644558,1.95943496413627e-15,-3.01052710644558,-479.604736328125,22.7600002288818,0
1.29883790016174,41.6399993896484,36.9259910583496,33,-16.0560913085938,-18.9099998474121,-21.2510375976563,0,16,20.3041371737949,-3.5527136788005e-15,-2.40729109372408,1.95943496413627e-15,-2.40729109372408,-481.072790363765,23.3492310912342,0
1.38630747795105,41.5900001525879,40.733959197998,33,-7.37872266769409,-18.6700000762939,-21.863920211792,0,16,20.4110177257732,-3.5527136788005e-15,-1.69940012336533,1.95943496413627e-15,-1.69940012336533,-481.07470703125,23.9285827897189,0
1.44452810287476,41.5699996948242,40.733959197998,33,-7.37872266769409,-18.5,-21.863920211792,0,16,20.4565410964933,-3.5527136788005e-15,-1.21045348930717,1.95943496413627e-15,-1.21045348930717,-481.07470703125,23.939998626709,0
1.50397539138794,41.5799980163574,40.733959197998,33,-7.37872266769409,-18.2799987792969,-21.863920211792,0,16,20.4666450733897,-3.5527136788005e-15,-0.836582162085145,1.95943496413627e-15,-0.836582162085145,-500.477526278467,24.5251645901356,0
1.54552292823792,41.629997253418,40.733959197998,33,-7.37872266769409,-18.2099990844727,-21.863920211792,0,16,20.4680858192545,-3.5527136788005e-15,-0.56133580745869,1.95943496413627e-15,-0.56133580745869,-500.637817382813,24.5299987792969,0
1.60095047950745,41.7399978637695,40.733959197998,33,-7.37872266769409,-18.3199996948242,-21.863920211792,0,16,20.4600222492283,-3.5527136788005e-15,-0.174436378023995,1.95943496413627e-15,-0.174436378023995,-500.637817382813,25.1236263114979,0
1.63777852058411,41.8099975585938,40.733959197998,33,-7.37872266769409,-18.3899993896484,-21.863920211792,0,16,20.4568163155391,-3.5527136788005e-15,0.107200579114786,1.95943496413627e-15,0.107200579114786,-500.637817382813,25.1399993896484,0
1.69371771812439,41.8999977111816,40.733959197998,33,-7.37872266769409,-18.5499992370605,-21.863920211792,0,16,20.4819796736905,-3.5527136788005e-15,0.543376913731734,1.95943496413627e-15,0.543376913731734,-545.995516309282,25.7496025935427,0
1.78507375717163,40.9899978637695,40.733959197998,33,-7.37872266769409,-18.7999992370605,-21.863920211792,0,16,20.4693652012665,-3.5527136788005e-15,1.07075782550831,1.95943496413627e-15,1.07075782550831,-546.025085449219,26.3798182838709,0
1.831050157547,41.0400009155273,40.7832183837891,33,0.154041290283203,-18.8899993896484,-20.4836578369141,0,16,20.4565355446963,-3.5527136788005e-15,1.3129409699879,1.95943496413627e-15,1.3129409699879,-546.025085449219,26.3799991607666,0
1.90635228157043,39.5400009155273,40.7832183837891,33,0.154041290283203,-19.2299995422363,-20.4836578369141,0,16,20.4826857244423,-3.5527136788005e-15,1.99799256364922,1.95943496413627e-15,1.99799256364922,-556.499219509681,27.0130202052882,0
1.92598700523376,39.5599975585938,40.7832183837891,33,0.154041290283203,-19.3099994659424,-20.4836578369141,0,16,20.4889113184189,-3.5527136788005e-15,2.15288493835786,1.95943496413627e-15,2.15288493835786,-556.614685058594,27.019998550415,0
1.98703503608704,37.3499984741211,40.7832183837891,33,0.154041290283203,-19.5299987792969,-20.4836578369141,0,16,20.5042419997325,-3.5527136788005e-15,2.65903646733782,1.95943496413627e-15,2.65903646733782,-556.614685058594,27.6396259141592,0
2.03137278556824,37.3499984741211,40.7832183837891,33,0.154041290283203,-19.6199989318848,-20.4836578369141,0,16,20.4993417512002,0.00124140134394253,2.97021840578338,1.95943496413627e-15,2.97021840578338,-556.614685058594,27.6399993896484,0
2.04773545265198,37.3499984741211,40.7832183837891,32,0.154041290283203,-19.6499996185303,-20.4836578369141,0,16,20.4954960762083,0.00134800001978874,3.12832388672753,1.95943496413627e-15,3.12832388672753,-590.088126784237,28.2315687616317,0
2.16741514205933,31.9699993133545,40.7832183837891,32,0.154041290283203,-19.6299991607666,-20.4836578369141,0,16,20.462268697639,0.00134800001978874,4.04713152016263,1.95943496413627e-15,4.04713152016263,-591.131042480469,28.8495750369514,0
2.22980928421021,31.8899993896484,37.8731460571289,31,7.54131507873535,-19.6999988555908,-20.4954776763916,0,16,20.4205578392517,0.00134800001978874,4.56457176672459,1.95943496413627e-15,4.56457176672459,-637.94956175334,29.4206937847322,0
2.27335548400879,28.7600002288818,37.8731460571289,31,7.54131507873535,-19.7999992370605,-20.4954776763916,0,15.999979189369,20.3913891289629,0.0120164021988871,4.90161989537237,1.95943238855917e-15,4.90161989537237,-638.712890625,29.4299983978271,0
2.31480145454407,28.75,37.8731460571289,31,7.54131507873535,-19.8599987030029,-20.4954776763916,0,15.9998867276389,20.3671323245788,0.0594161627061694,5.13190417099955,1.95942094525813e-15,5.13190417099955,-638.712890625,29.4299983978271,0
