datetime,roll_c,roll_m,yaw_c,yaw_m,pitch_c,pitch_m,aspd_m,vx_c,vx_m,vy_c,vy_m,vz_c,vz_m,aspd_error,alt_error,fault
0.0490016937255859,44.9500007629395,-50.9912910461426,-83,88.8500442504883,-7.06999969482422,0.721475124359131,17.6171032341872,0,-0.495380122550897,0,19.5040464006689,0,19.5040464006689,NaN,NaN,0
0.0876607894897461,44.9500007629395,-50.9912910461426,-83,88.8500442504883,-4.85999965667725,0.721475124359131,17.3914205869571,0,-0.282088354605721,0,19.4841806961936,0,19.4841806961936,-237.253753662109,-0.0599999986588955,0
0.114343404769897,44.939998626709,-50.9912910461426,-83,88.8500442504883,-4.90999984741211,0.721475124359131,17.372537612915,0,-0.0174630219083054,0,19.4550745787188,0,19.4550745787188,-237.253753662109,-0.0599999986588955,0
0.173472881317139,44.939998626709,-22.4634304046631,-84,82.6015853881836,-2.91999983787537,2.71851015090942,17.3286929006501,0,0.273388322207591,0,19.4123798138768,0,19.4123798138768,-232.689970143506,-0.11935603711729,0
0.206437826156616,44.939998626709,-22.4634304046631,-84,82.6015853881836,-2.95000004768372,2.71851015090942,17.3264045715332,0,0.396378432413302,0,19.3811354773872,0,19.3811354773872,-232.64045715332,-0.119999997317791,0
0.268648147583008,44.8499984741211,-22.4634304046631,-86,82.6015853881836,-1.25999999046326,2.71851015090942,17.3839034934815,0,0.583850412676804,0,19.3006500318446,0,19.3006500318446,-238.983501368043,-0.238891085594599,0
0.325469970703125,42.5200004577637,-22.4634304046631,-86,82.6015853881836,-1.59999990463257,2.71851015090942,17.3904266357422,0,0.648771337226555,0,19.2472073473316,0,19.2472073473316,-239.042663574219,-0.239999994635582,0
0.396229982376099,41.2999992370605,-22.4634304046631,-86,82.6015853881836,-0.159999996423721,2.71851015090942,17.5119626587098,15.228191643984,0.62593232563647,-3.3813377973111e-15,19.1296203901455,1.86491569673688e-15,19.1296203901455,-251.284538968908,-0.41269398493648,0
0.41506814956665,41.2900009155273,-22.4634304046631,-86,82.6015853881836,-0.349999994039536,2.71851015090942,17.5180244445801,16,0.615309689454909,-3.5527136788005e-15,19.0960775884505,1.95943496413627e-15,19.0960775884505,-251.802444458008,-0.419999986886978,0
0.478429079055786,-44.7700004577637,-22.4634304046631,-44,82.6015853881836,1.25,2.71851015090942,17.5686639709214,16,0.522210509915216,-3.5527136788005e-15,18.9860602168995,1.95943496413627e-15,18.9860602168995,-256.977480777792,-0.629259694316391,0
0.518636465072632,-44.7299995422363,-22.4634304046631,-44,82.6015853881836,1.25999999046326,2.71851015090942,17.5699577331543,16,0.429038553046253,-3.5527136788005e-15,18.9128049579673,1.95943496413627e-15,18.9128049579673,-256.995788574219,-0.629999995231628,0
0.608472108840942,-44.6100006103516,12.61048412323,-44,78.1361999511719,1.89999997615814,6.68500089645386,17.646199376889,16,0.143822198817898,-3.5527136788005e-15,18.7057106710892,1.95943496413627e-15,18.7057106710892,-165.588876229311,-0.868131877482664,0
0.730465650558472,-44.4799995422363,12.61048412323,-44,78.1361999511719,1.71999990940094,6.68500089645386,17.8067312280022,16,-0.0524367155352309,-3.5527136788005e-15,18.4258035094002,1.95943496413627e-15,18.4258035094002,-181.006998225249,-1.13957924751923,0
0.801191329956055,-44.4500007629395,12.61048412323,-44,78.1361999511719,1.62000000476837,6.68500089645386,17.9992799168729,16,-0.105728609898027,-3.5527136788005e-15,18.1735788026312,1.95943496413627e-15,18.1735788026312,-200.933843508381,-1.44804866508449,0
0.84104323387146,-44.4599990844727,12.61048412323,-44,78.1361999511719,1.62999999523163,6.68500089645386,18.0105991363525,16,-0.0933767460244397,-3.5527136788005e-15,18.0614005833371,1.95943496413627e-15,18.0614005833371,-201.059906005859,-1.44999992847443,0
0.923569917678833,-44.4899978637695,12.61048412323,-44,78.1361999511719,1.54999995231628,6.68500089645386,18.1840166942198,16,0.0227567179672179,-3.5527136788005e-15,17.8078471180517,1.95943496413627e-15,17.8078471180517,-219.3631418921,-1.77945282461559,0
0.996100902557373,-44.5200004577637,-11.3837566375732,-44,76.3517608642578,1.54999995231628,8.54761123657227,18.2092815769786,16,0.147089105883514,-3.5527136788005e-15,17.632563606199,1.95943496413627e-15,17.632563606199,-221.046038064426,-2.12903598617541,0
1.0272159576416,-44.5299987792969,-11.3837566375732,-44,76.3517608642578,1.59999990463257,8.54761123657227,18.1197098930865,16,0.266672960376309,-3.5527136788005e-15,17.5131356262969,1.95943496413627e-15,17.5131356262969,-200.884307657419,-2.51525071623693,0
1.08132171630859,-44.5399971008301,-11.3837566375732,-44,76.3517608642578,1.45999991893768,8.54761123657227,18.0062847137451,16,0.48973567382872,-3.5527136788005e-15,17.313424895919,1.95943496413627e-15,17.313424895919,-200.628479003906,-2.51999998092651,0
