datetime,roll_c,roll_m,yaw_c,yaw_m,pitch_c,pitch_m,aspd_m,vx_c,vx_m,vy_c,vy_m,vz_c,vz_m,aspd_error,alt_error,fault
0.0367391109466553,42.3600006103516,15.6513271331787,115,-69.9196472167969,4.81999969482422,13.7238178253174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.104238271713257,41.8499984741211,15.6513271331787,116,-69.9196472167969,6.42999982833862,13.7238178253174,22.3319177120279,-15.9941997528076,10.7620012052411,-0.430770993232727,-17.7351369047894,-1.95872451525176e-15,-17.7351369047894,-733.87368649847,-2.4677592906941,0
0.135319471359253,41.5,15.6513271331787,116,-69.9196472167969,6.46999979019165,13.7238178253174,22.3393611907959,-15.9941997528076,10.930816497184,-0.430770993232727,-17.4045207343149,-1.95872451525176e-15,-17.4045207343149,-733.936096191406,-2.47000002861023,0
0.190727949142456,40.9899978637695,15.6513271331787,117,-69.9196472167969,8.02999973297119,13.7238178253174,22.3398803206339,-15.9941997528076,11.1863082421657,-0.430770993232727,-16.8828971814784,-1.95872451525176e-15,-16.8828971814784,-734.015969789759,-3.06664843016318,0
0.234172344207764,40.6699981689453,15.6513271331787,117,-69.9196472167969,8.05999946594238,13.7238178253174,22.3401641845703,-15.9941997528076,11.3909895123843,-0.430770993232727,-16.4565759980443,-1.95872451525176e-15,-16.4565759980443,-734.016418457031,-3.0699999332428,0
0.281243085861206,40.2099990844727,15.6513271331787,136,-69.9196472167969,6.55999994277954,13.7238178253174,22.2454677834012,-15.9941997528076,11.6172699382853,-0.430770993232727,-15.930687129785,-1.95872451525176e-15,-15.930687129785,-718.520922847224,-3.71750332934856,0
0.334572315216064,39.9300003051758,33.8125534057617,136,-63.3791427612305,6.57999992370605,26.2848510742188,22.1822185516357,-15.9941997528076,11.8353255968245,-0.430770993232727,-15.4116196559873,-1.95872451525176e-15,-15.4116196559873,-718.221862792969,-3.73000001907349,0
0.408502340316772,39.5200004577637,33.8125534057617,136,-63.3791427612305,5.08999967575073,26.2848510742188,22.0292371923396,-15.9941997528076,12.155010306338,-0.430770993232727,-14.6248430099527,-1.95872451525176e-15,-14.6248430099527,-603.878270700984,-4.41679027880861,0
0.449166774749756,39.439998626709,33.8125534057617,136,-63.3791427612305,5.10999965667725,26.2848510742188,22.0234375,-15.9941997528076,12.2408488367153,-0.430770993232727,-14.3902464706097,-1.95872451525176e-15,-14.3902464706097,-603.343872070313,-4.42000007629395,0
0.507142066955566,39.25,33.8125534057617,136,-63.3791427612305,3.59999990463257,26.2848510742188,21.7618274756437,-15.9941997528076,12.4833012246891,-0.430770993232727,-13.6859048682187,-1.95872451525176e-15,-13.6859048682187,-574.484395139377,-5.14783378983873,0
0.570221185684204,39.2000007629395,33.8125534057617,136,-63.3791427612305,3.61999988555908,26.2848510742188,21.7339839935303,-15.9941997528076,12.684597275493,-0.430770993232727,-13.0792747522619,-1.95872451525176e-15,-13.0792747522619,-574.398498535156,-5.15000009536743,0
0.609316825866699,39.189998626709,33.8125534057617,136,-63.3791427612305,2.04999995231628,26.2848510742188,21.3869547374529,-15.9941997528076,12.8014024917849,-0.430770993232727,-12.7350315793158,-1.95872451525176e-15,-12.7350315793158,-536.112087036579,-5.8538737533792,0
0.66283655166626,39.2000007629395,40.0989837646484,136,-54.0639610290527,2.0699999332428,28.6066226959229,21.3423480987549,-15.9941997528076,12.9911133243306,-0.430770993232727,-12.1335192137522,-1.95872451525176e-15,-12.1335192137522,-535.234924316406,-5.86999988555908,0
0.711255311965942,39.25,40.0989837646484,136,-54.0639610290527,0.449999988079071,28.6066226959229,20.9769855597979,-15.9941997528076,13.1283248955902,-0.430770993232727,-11.7076458110732,-1.95872451525176e-15,-11.7076458110732,-495.935346713889,-6.59761245384046,0
0.7776198387146,39.3600006103516,40.0989837646484,136,-54.0639610290527,0.489999979734421,28.6066226959229,20.6072015221515,-15.9941997528076,13.2951119252224,-0.430770993232727,-11.1750524526683,-1.95872451525176e-15,-11.1750524526683,-458.566972402541,-7.31861544804675,0
0.831231117248535,39.5200004577637,40.0989837646484,136,-54.0639610290527,-1.14999997615814,28.6066226959229,20.574951171875,-15.9941997528076,13.4477754214423,-0.430770993232727,-10.6398465833344,-1.95872451525176e-15,-10.6398465833344,-458.495239257813,-7.31999969482422,0
0.88050651550293,39.7199974060059,40.0989837646484,136,-54.0639610290527,-2.82999992370605,28.6066226959229,20.2034134790854,-15.9941997528076,13.5835017173744,-0.430770993232727,-10.1103929729389,-1.95872451525176e-15,-10.1103929729389,-407.736085674006,-8.02814257963447,0
0.934593439102173,39.8699989318848,40.0989837646484,136,-54.0639610290527,-2.80999994277954,28.6066226959229,20.0660285949707,-15.9941997528076,13.6857044848747,-0.430770993232727,-9.69634399138211,-1.95872451525176e-15,-9.69634399138211,-407.602966308594,-8.02999973297119,0
0.970741748809814,40.0299987792969,40.0989837646484,136,-54.0639610290527,-2.78999996185303,28.6066226959229,20.0660285949707,-15.9941997528076,13.7402838121069,-0.430770993232727,-9.47018354683203,-1.95872451525176e-15,-9.47018354683203,-407.602966308594,-8.02999973297119,0
1.01275014877319,40.2000007629395,40.0989837646484,136,-54.0639610290527,-4.56999969482422,28.6066226959229,19.6272097780825,-15.9941997528076,13.8037729460893,-0.430770993232727,-9.19182076702336,-1.95872451525176e-15,-9.19182076702336,-342.417737258369,-8.70825029099332,0
1.06933665275574,40.3699989318848,40.0989837646484,136,-54.0639610290527,-4.53999996185303,28.6066226959229,19.4124946594238,-15.9941997528076,13.8590190990274,-0.430770993232727,-8.92604896149099,-1.95872451525176e-15,-8.92604896149099,-342.249572753906,-8.71000003814697,0
1.08895111083984,40.5599975585938,47.3367881774902,136,-41.6799468994141,-6.36999988555908,25.2235221862793,18.8150272225599,-15.9941997528076,13.9089540615662,-0.430770993232727,-8.67839527860395,-1.95872451525176e-15,-8.67839527860395,-274.99053870081,-9.34378621803262,0
1.14435720443726,40.7399978637695,47.3367881774902,136,-41.6799468994141,-6.29999971389771,25.2235221862793,18.7333106994629,-15.9941997528076,13.9549523842202,-0.430770993232727,-8.41938796834721,-1.95872451525176e-15,-8.41938796834721,-274.331176757813,-9.34999942779541,0
