datetime,roll_c,roll_m,yaw_c,yaw_m,pitch_c,pitch_m,aspd_m,vx_c,vx_m,vy_c,vy_m,vz_c,vz_m,aspd_error,alt_error,fault
0.00282979011535645,44.8199996948242,-13.5468463897705,-44,-84.1689682006836,-6.30999994277954,-7.14274072647095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
0.0363914966583252,44.8400001525879,-13.5468463897705,-44,-84.1689682006836,-6.28999996185303,-7.14274072647095,23.0057811737061,16,4.7193338131522,-3.5527136788005e-15,-22.4801443098461,1.95943496413627e-15,-22.4801443098461,-700.578125,1.62999999523163,0
0.10391902923584,44.8699989318848,-13.5468463897705,-44,-84.1689682006836,-4.65999984741211,-7.14274072647095,23.1003890226149,16,4.89359611113047,-3.5527136788005e-15,-22.3750259082547,1.95943496413627e-15,-22.3750259082547,-710.59403180749,1.58007761579865,0
0.149535417556763,44.879997253418,-13.5468463897705,-44,-84.1689682006836,-4.6399998664856,-7.14274072647095,23.1060962677002,16,5.02659260308399,-3.5527136788005e-15,-22.2912508578313,1.95943496413627e-15,-22.2912508578313,-710.609619140625,1.57999992370605,0
0.218925952911377,44.879997253418,16.03955078125,-44,-85.4593734741211,-2.99000000953674,-0.723178267478943,23.208446696462,16,5.31645552147989,-3.5527136788005e-15,-22.1132337000308,1.95943496413627e-15,-22.1132337000308,-721.811162348218,1.45042278842515,0
0.274348258972168,44.879997253418,16.03955078125,-44,-85.4593734741211,-1.33999991416931,-0.723178267478943,23.1570027290379,16,5.54773815830826,-3.5527136788005e-15,-21.9522342851771,1.95943496413627e-15,-21.9522342851771,-715.009291700003,1.24009974181842,0
0.312624216079712,44.879997253418,16.03955078125,-44,-85.4593734741211,-1.32999992370605,-0.723178267478943,23.1500606536865,16,5.71295036159818,-3.5527136788005e-15,-21.8429522513418,1.95943496413627e-15,-21.8429522513418,-715.006042480469,1.24000000953674,0
0.373860359191895,44.8699989318848,16.03955078125,-44,-85.4593734741211,0.280000001192093,-0.723178267478943,23.032110497748,16,5.99200463847186,-3.5527136788005e-15,-21.6542905442383,1.95943496413627e-15,-21.6542905442383,-702.692948852356,0.990966854825613,0
0.46744179725647,44.8600006103516,16.03955078125,-44,-85.4593734741211,0.310000002384186,-0.723178267478943,23.0264511108398,16,6.33106773266179,-3.5527136788005e-15,-21.4073306837602,1.95943496413627e-15,-21.4073306837602,-702.645141601563,0.989999949932098,0
0.521572351455688,43.8199996948242,25.531229019165,-44,-82.6727523803711,-0.349999994039536,1.88362193107605,22.8476707191576,16,6.44077192658366,-3.5527136788005e-15,-21.3320749945851,1.95943496413627e-15,-21.3320749945851,-684.281466609607,0.729633084207622,0
0.53227686882019,43.8199996948242,25.531229019165,-44,-82.6727523803711,-0.329999983310699,1.88362193107605,22.8148612976074,16,6.5280884708012,-3.5527136788005e-15,-21.2761460314345,1.95943496413627e-15,-21.2761460314345,-681.486145019531,0.689999997615814,0
0.598462343215942,42.1599998474121,25.531229019165,-44,-82.6727523803711,-1.54999995231628,1.88362193107605,22.6059602784212,16,7.04885199204779,-3.5527136788005e-15,-20.936161570472,1.95943496413627e-15,-20.936161570472,-658.912892597063,0.393212956187429,0
0.637752771377563,42.1499977111816,25.531229019165,-44,-82.6727523803711,-1.53999996185303,1.88362193107605,22.5866851806641,16,7.25367674929224,-3.5527136788005e-15,-20.7907396249936,1.95943496413627e-15,-20.7907396249936,-658.668518066406,0.389999985694885,0
0.693962812423706,40.3099975585938,25.531229019165,-44,-82.6727523803711,0.0999999940395355,1.88362193107605,22.387497361604,16,7.47312883668398,-3.5527136788005e-15,-20.6350545385443,1.95943496413627e-15,-20.6350545385443,-633.160828614916,0.0813955117857708,0
